X,Y,Z,Roll,Pitch,Yaw,Gripper
-0.0011741638183593306,0.4995107650756836,0.2994129180908203,0.0,89.95596918551551,-0.07827700352797251,0.02
-0.22074362039566037,0.4990215301513672,0.29882583618164066,0.0,89.91193837103103,0.7827821778382997,0.02
-0.4403130769729614,0.5063600838184357,0.24540118575096134,0.0,90.0,1.643841359204572,0.02
-0.5,0.5058708488941193,0.24481410384178168,0.0,90.0,1.5655643556765995,0.02
-0.5,0.5053816139698029,0.24305285811424263,2.0694721864329892,90.0,1.487287352148627,0.02
-0.5,0.5048923790454865,0.1896282076835633,4.1389443728659785,90.0,0.7827852134779363,0.02
-0.4800391435623169,0.3860078454017639,0.136203557252884,4.623290162384514,90.0,-10.0,0.02
-0.46007828712463383,0.3855186104774475,0.13561647534370433,5.724074184875036,90.0,-10.0,0.02
-0.44011743068695075,0.40557733178138733,0.13502939343452466,6.824858207365558,90.0,-10.0,0.02
-0.42015657424926767,0.42563605308532715,0.04285717606544509,7.925642229856081,88.8111543485405,-10.0,0.02
-0.404892373085022,0.44569477438926697,0.0,7.881611415371594,87.622308697081,-10.0,0.02
-0.38962817192077637,0.40900202095508575,0.0,7.837580600887108,86.87377631310825,-10.0,0.02
-0.3696673154830933,0.3,0.0,7.793549786402622,86.82974549862377,-10.0,0.02
-0.38962817192077637,0.3,0.0,7.749518971918135,86.08121311465102,-10.0,0.02
-0.40958902835845945,0.3,0.0,7.705488157433649,85.33268073067828,-10.0,0.02
-0.30039136409759515,0.3,0.0,7.661457342949163,86.34539970910524,13.091974070121935,0.02
-0.32035222053527823,0.3,0.0,7.6174265284646765,86.30136889462075,13.013697066593963,0.02
0.04481408596038827,0.3,0.0,7.57339571398019,86.25733808013626,12.93542006306599,0.02
0.4099803924560548,0.3,0.0,7.529364899495704,86.21330726565178,12.857143059538018,0.02
0.3900195360183717,0.3,0.0,7.4853340850112176,85.46477488167903,12.778866056010045,0.02
0.3700586795806886,0.3,0.0,7.441303270526731,84.71624249770629,12.700589052482073,0.02
0.3500978231430055,0.3,0.0,7.397272456042245,88.89921768505675,12.6223120489541,0.02
0.33013696670532244,0.3,0.0,7.353241641557759,90.0,12.544035045426128,0.02
0.31017611026763936,0.3,0.0,7.309210827073272,90.0,12.465758041898155,0.02
0.2902152538299563,0.3,0.0,7.265180012588786,90.0,17.553820948369662,0.02
0.3148727655410769,0.3,0.0,7.2211491981043,90.0,22.64188385484117,0.02
0.33953027725219753,0.3,0.0,7.177118383619813,89.95596918551551,27.729946761312675,0.02
0.36418778896331816,0.3,0.0,7.133087569135327,90.0,32.81800966778418,0.02
0.3888453006744388,0.3,0.0,7.089056754650841,90.0,37.90607257425569,0.02
0.4135028123855594,0.3,0.0,7.045025940166354,90.0,42.994135480727195,0.02
0.39354195594787633,0.3,0.0,7.000995125681868,90.0,48.0821983871987,0.02
0.37358109951019325,0.3,0.0,6.956964311197382,90.0,53.17026129367021,0.02
0.35362024307251017,0.3,0.0,6.9129334967128955,90.0,58.258324200141715,0.02
0.3782777547836308,0.3,0.0,6.868902682228409,90.0,63.34638710661322,0.02
0.4029352664947514,0.3,0.0,6.824871867743923,90.0,68.43445001308473,0.02
0.38297441005706834,0.3,0.0,6.7808410532594365,90.0,73.52251291955623,0.02
0.36301355361938525,0.3,0.0,6.73681023877495,90.0,78.61057582602774,0.02
0.34305269718170217,0.3,0.0,6.692779424290464,90.0,83.69863873249925,0.02
0.3677102088928228,0.3,0.0,6.648748609805978,90.0,83.62036172897128,0.02
0.3477493524551397,0.3,0.0,6.604717795321491,90.0,83.5420847254433,0.02
0.37240686416626034,0.3,0.0,6.560686980837005,90.0,83.46380772191533,0.02
0.35244600772857726,0.3,0.0,6.516656166352519,90.0,83.38553071838736,0.02
0.33483347892761295,0.3,0.0,6.472625351868032,90.0,83.30725371485939,0.02
0.31722095012664864,0.3,0.0,6.428594537383546,90.0,83.22897671133141,0.02
0.2996084213256843,0.3,0.0,6.38456372289906,90.0,83.15069970780344,0.02
0.32426593303680495,0.3,0.0,6.340532908414573,90.0,83.07242270427547,0.02
0.3489234447479256,0.3,0.0,6.296502093930087,90.0,82.9941457007475,0.02
0.3735809564590462,0.3,0.0,6.252471279445601,90.0,82.91586869721952,0.02
0.3536201000213631,0.3,0.0,6.2084404649611145,90.0,82.83759169369155,0.02
0.33365924358368004,0.3,0.0,6.164409650476628,90.0,82.75931469016358,0.02
0.31369838714599696,0.3,0.0,6.120378835992142,90.0,82.6810376866356,0.02
0.3383558988571176,0.3,0.0,6.0763480215076555,90.0,82.60276068310763,0.02
0.3630134105682382,0.3,0.0,6.032317207023169,90.0,82.52448367957966,0.02
0.34305255413055513,0.3,0.0,5.988286392538683,90.0,82.44620667605169,0.02
0.36771006584167576,0.3,0.0,5.944255578054197,90.0,82.36792967252372,0.02
0.3923675775527964,0.3,0.0,5.90022476356971,90.0,82.28965266899574,0.02
0.3724067211151133,0.3,0.0,5.856193949085224,90.0,87.37771557546725,0.02
0.3524458646774302,0.3,0.0,5.812163134600738,90.0,92.46577848193876,0.02
0.3348333358764659,0.3,0.0,5.768132320116251,90.0,115.55775255206069,0.02
0.3172208070755016,0.3,0.0,5.724101505631765,90.0,138.64972662218264,0.02
0.2996082782745373,0.3,0.0,5.680070691147279,90.0,161.74170069230456,0.02
0.3242657899856579,0.3,0.0,5.636039876662792,90.0,166.82976359877608,0.02
0.34892330169677854,0.3,0.0,5.592009062178306,90.0,170.0,0.02
0.37358081340789917,0.3,0.0,5.54797824769382,90.0,170.0,0.02
0.3982383251190198,0.3,0.0,5.503947433209333,90.0,170.0,0.02
0.3782774686813367,0.3,0.0,5.459916618724847,90.0,170.0,0.02
0.35831661224365363,0.3,0.0,5.415885804240361,90.0,170.0,0.02
0.33835575580597055,0.3,0.0,5.3718549897558745,90.0,170.0,0.02
0.3630132675170912,0.3,0.0,5.327824175271388,90.0,170.0,0.02
0.3876707792282118,0.3,0.0,5.283793360786902,90.0,170.0,0.02
