X,Y,Z,Roll,Pitch,Yaw,Gripper
-0.0011741638183593306,0.4995107650756836,0.2994129180908203,0.0,89.95596918551551,-0.07827700352797251,0.02
-0.002348327636718661,0.4990215301513672,0.29882583618164066,0.0,89.91193837103103,-0.15655400705594502,0.02
-0.022309184074401744,0.4985322952270508,0.298238754272461,0.0,89.86790755654654,-0.23483101058391753,0.02
-0.04227004051208483,0.4980430603027344,0.2976516723632813,0.0,89.82387674206205,-0.31310801411189004,0.02
-0.06223089694976791,0.4907045066356659,0.29706459045410166,0.0,89.77984592757757,-0.39138501763986255,0.02
-0.082191753387451,0.4833659529685974,0.296477508544922,0.0,89.73581511309308,-0.46966202116783506,0.02
-0.10215260982513408,0.47602739930152893,0.29589042663574233,0.0,90.0,-0.5479390246958076,0.02
-0.12211346626281716,0.46868884563446045,0.29530334472656267,0.0,90.0,-0.6262160282237801,0.02
-0.14207432270050024,0.46135029196739197,0.294716262817383,0.0,90.0,-0.7044930317517526,0.02
-0.16203517913818333,0.4540117383003235,0.29412918090820334,0.0,90.0,-0.7827700352797251,0.02
-0.1819960355758664,0.446673184633255,0.29354209899902367,0.0,90.0,-0.8610470388076976,0.02
-0.2019568920135495,0.4393346309661865,0.292955017089844,0.0,90.0,-0.9393240423356701,0.02
-0.22191774845123258,0.43199607729911804,0.29236793518066434,0.0,90.0,-1.0176010458636426,0.02
-0.24187860488891566,0.43150684237480164,0.2917808532714847,0.0,90.0,-1.0958780493916151,0.02
-0.26183946132659874,0.43101760745048523,0.291193771362305,0.0,89.95596918551551,-1.1741550529195877,0.02
-0.2818003177642818,0.4305283725261688,0.29060668945312534,0.0,89.91193837103103,-1.2524320564475602,0.02
-0.3017611742019649,0.4300391376018524,0.2900196075439457,0.0,89.86790755654654,-1.3307090599755327,0.02
-0.321722030639648,0.429549902677536,0.289432525634766,0.0,89.82387674206205,-1.4089860635035052,0.02
-0.3416828870773311,0.4290606677532196,0.28884544372558635,0.0,89.77984592757757,-1.4872630670314777,0.02
-0.36164374351501416,0.4285714328289032,0.2882583618164067,0.0,89.73581511309308,-1.5655400705594502,0.02
-0.38160459995269724,0.4280821979045868,0.287671279907227,0.0,89.6917842986086,-1.6438170740874227,0.02
-0.4015654563903803,0.4275929629802704,0.28708419799804735,0.0,89.64775348412411,-1.7220940776153952,0.02
-0.4215263128280634,0.427103728055954,0.2864971160888677,0.0,89.60372266963962,-1.8003710811433677,0.02
-0.4414871692657465,0.4266144931316376,0.285910034179688,0.0,89.55969185515514,-1.8786480846713403,0.02
-0.4614480257034296,0.42612525820732117,0.28532295227050836,0.0,89.51566104067065,-1.9569250881993128,0.02
-0.48140888214111266,0.42563602328300476,0.2847358703613287,0.0,89.47163022618616,-2.0352020917272853,0.02
-0.5,0.42514678835868835,0.284148788452149,0.0,89.42759941170168,-2.113479095255258,0.02
-0.5,0.42465755343437195,0.28356170654296936,0.0,89.38356859721719,-2.1917560987832303,0.02
-0.5,0.42416831851005554,0.2829746246337897,0.0,89.3395377827327,-2.270033102311203,0.02
-0.5,0.42367908358573914,0.28238754272461003,0.0,89.29550696824822,-2.3483101058391753,0.02
-0.5,0.42318984866142273,0.28180046081543036,0.0,89.25147615376373,-2.426587109367148,0.02
-0.5,0.4227006137371063,0.2812133789062507,0.0,89.20744533927925,-2.5048641128951203,0.02
-0.5,0.4222113788127899,0.28062629699707103,0.0,89.16341452479476,-2.583141116423093,0.02
-0.5,0.4217221438884735,0.28003921508789137,0.0,89.11938371031027,-2.6614181199510654,0.02
-0.5,0.4212329089641571,0.2794521331787117,0.0,89.07535289582579,-2.739695123479038,0.02
-0.5,0.4207436740398407,0.27886505126953204,0.0,89.0313220813413,-2.8179721270070104,0.02
-0.5,0.4202544391155243,0.2782779693603524,0.0,88.98729126685681,-2.896249130534983,0.02
-0.5,0.4197652041912079,0.2776908874511727,0.0,88.94326045237233,-2.9745261340629554,0.02
-0.5,0.4192759692668915,0.27710380554199304,0.0,88.89922963788784,-3.052803137590928,0.02
-0.5,0.4187867343425751,0.2765167236328134,0.0,88.85519882340336,-3.1310801411189004,0.02
-0.5,0.41829749941825867,0.2759296417236337,0.0,88.81116800891887,-3.209357144646873,0.02
-0.5,0.41780826449394226,0.27534255981445405,0.0,88.76713719443438,-3.2876341481748454,0.02
-0.5,0.41731902956962585,0.2747554779052744,0.0,88.7231063799499,-3.365911151702818,0.02
-0.5,0.41682979464530945,0.2741683959960947,0.0,88.67907556546541,-3.4441881552307905,0.02
-0.5,0.41634055972099304,0.27358131408691505,0.0,88.63504475098092,-3.522465158758763,0.02
-0.5,0.41585132479667664,0.2729942321777354,0.0,88.59101393649644,-3.6007421622867355,0.02
-0.5,0.41536208987236023,0.2724071502685557,0.0,88.54698312201195,-3.679019165814708,0.02
-0.5,0.4148728549480438,0.27182006835937605,0.0,88.50295230752747,-3.7572961693426805,0.02
-0.5,0.4143836200237274,0.2712329864501964,0.0,88.45892149304298,-3.835573172870653,0.02
-0.5,0.413894385099411,0.2706459045410167,0.0,88.41489067855849,-3.9138501763986255,0.02
-0.5,0.4134051501750946,0.27005882263183706,0.0,88.370859864074,-3.992127179926598,0.02
-0.5,0.4129159152507782,0.2694717407226574,0.0,88.32682904958952,-4.070404183454571,0.02
-0.5,0.4124266803264618,0.26888465881347773,0.0,88.28279823510503,-4.148681186982543,0.02
-0.5,0.4119374454021454,0.26829757690429806,0.0,88.23876742062055,-4.226958190510516,0.02
-0.5,0.411448210477829,0.2677104949951184,0.0,88.19473660613606,-4.305235194038488,0.02
-0.5,0.4109589755535126,0.26712341308593873,0.0,88.15070579165157,-4.383512197566461,0.02
-0.5,0.41046974062919617,0.26653633117675907,0.0,88.10667497716709,-4.461789201094433,0.02
-0.5,0.40998050570487976,0.2659492492675794,0.0,88.0626441626826,-4.540066204622406,0.02
-0.5,0.40949127078056335,0.26536216735839974,0.0,88.01861334819812,-4.618343208150378,0.02
-0.5,0.40900203585624695,0.26477508544922007,0.0,87.97458253371363,-4.696620211678351,0.02
-0.5,0.40851280093193054,0.2641880035400404,0.0,87.93055171922914,-4.774897215206323,0.02
-0.5,0.40802356600761414,0.26360092163086074,0.0,87.88652090474466,-4.853174218734296,0.02
-0.5,0.40753433108329773,0.2630138397216811,0.0,87.84249009026017,-4.931451222262268,0.02
-0.5,0.4070450961589813,0.2624267578125014,0.0,87.79845927577568,-5.009728225790241,0.02
-0.5,0.4065558612346649,0.26183967590332174,0.0,87.7544284612912,-5.088005229318213,0.02
-0.5,0.4060666263103485,0.2612525939941421,0.0,87.71039764680671,-5.166282232846186,0.02
-0.5,0.4055773913860321,0.2606655120849624,0.0,87.66636683232223,-5.244559236374158,0.02
-0.5,0.4050881564617157,0.26007843017578275,0.0,87.62233601783774,-5.322836239902131,0.02
-0.5,0.4045989215373993,0.2594913482666031,0.0,87.57830520335325,-5.401113243430103,0.02
-0.5,0.4041096866130829,0.2589042663574234,0.0,87.53427438886877,-5.479390246958076,0.02
