X,Y,Z,Roll,Pitch,Yaw,Gripper,Terminate,BaseDispl,BaseVertRot
-0.0011741638183593306,0.5495107650756836,0.39941291809082036,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.17729941606521604,0.5495107650756836,0.39941291809082036,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.334637975692749,0.461448135972023,0.39941291809082036,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.252446186542511,0.461448135972023,0.3442270040512085,44.955969185515514,44.955969185515514,66.85909995676093,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.30880622863769525,0.42035225331783294,0.39941291809082036,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.252446186542511,0.46438356041908263,0.39941291809082036,44.955969185515514,44.955969185515514,83.8649688904184,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.16086105108261106,0.511350291967392,0.336007821559906,41.521526382137786,46.89334722094775,81.49706448967014,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5015655636787415,0.336007821559906,44.955969185515514,40.288649916193805,82.14285811678494,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5015655636787415,0.3465753495693207,44.955969185515514,38.5273968462468,76.33072382076074,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.4878669261932373,0.3465753495693207,44.955969185515514,38.5273968462468,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5015655636787415,0.3594911873340607,44.955969185515514,41.43346304562152,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.5015655636787415,0.3465753495693207,47.59784879043601,41.43346304562152,80.20548140944504,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5035225033760071,0.3641878604888916,47.59784879043601,40.288649916193805,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5015655636787415,0.3442270040512085,47.59784879043601,40.288649916193805,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.5162426561117173,0.3442270040512085,47.59784879043601,41.43346304562152,84.51076251753321,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.3792563438415527,0.5201565504074097,0.3442270040512085,44.955969185515514,40.288649916193805,121.75146434641766,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.46438356041908263,0.3442270040512085,42.31408958059502,40.288649916193805,76.33072382076074,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.24540116786956784,0.46438356041908263,0.3442270040512085,42.226027951626044,38.5273968462468,79.34442184862381,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.46438356041908263,0.3442270040512085,44.955969185515514,42.31408958059502,79.34442184862381,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.5495107650756836,0.3442270040512085,44.955969185515514,42.31408958059502,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5495107650756836,0.35714285969734194,40.99315148568206,42.31408958059502,83.8649688904184,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.47612524330615996,0.3442270040512085,40.99315148568206,42.31408958059502,80.20548140944504,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.47612524330615996,0.3442270040512085,44.955969185515514,41.43346304562152,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.10684930086135863,0.5035225033760071,0.3442270040512085,44.955969185515514,41.43346304562152,83.43444119701005,0.02,[1 0 0],[-0.00195694 -0.00195694],[-0.00614786]
0.30880622863769525,0.5054794579744339,0.35362035036087036,44.955969185515514,42.31408958059502,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5054794579744339,0.3465753495693207,47.59784879043601,40.99315148568206,80.20548140944504,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.5015655636787415,0.3465753495693207,44.955969185515514,47.59784879043601,80.20548140944504,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5015655636787415,0.3442270040512085,44.955969185515514,41.43346304562152,81.28179855596372,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5015655636787415,0.3465753495693207,44.955969185515514,41.43346304562152,80.20548140944504,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.5015655636787415,0.3465753495693207,44.955969185515514,41.43346304562152,81.28179855596372,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.3792563438415527,0.5015655636787415,0.3594911873340607,41.96183964962454,41.43346304562152,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5162426561117173,0.3465753495693207,47.59784879043601,41.43346304562152,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.5162426561117173,0.3442270040512085,47.59784879043601,41.43346304562152,84.51076251753321,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.3792563438415527,0.5035225033760071,0.3594911873340607,44.955969185515514,42.31408958059502,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5054794579744339,0.3442270040512085,47.59784879043601,42.31408958059502,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.14911937713623047,0.5162426561117173,0.3442270040512085,47.59784879043601,41.43346304562152,84.51076251753321,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.3792563438415527,0.5035225033760071,0.3594911873340607,44.955969185515514,42.31408958059502,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5035225033760071,0.3442270040512085,47.59784879043601,42.31408958059502,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
