X,Y,Z,Roll,Pitch,Yaw,Gripper,Terminate,BaseDispl,BaseVertRot
-0.0011741638183593306,0.1247553825378418,0.14970645904541016,22.477984592757757,22.477984592757757,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.17260272502899165,0.1247553825378418,0.14559686779975892,22.16976547627176,23.270547791214987,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.1247553825378418,0.12681017518043516,22.16976547627176,22.91829700647086,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.1247553825378418,0.12446183860301971,22.477984592757757,22.91829700647086,55.80723994689126,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.1247553825378418,0.12446183860301971,22.477984592757757,23.094422825729747,55.80723994689126,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,55.80723994689126,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,55.91487291374446,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,55.91487291374446,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,55.91487291374446,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,55.91487291374446,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,55.91487291374446,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,54.946184560074514,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.09510762691497798,0.08806262165307999,0.12446183860301971,22.477984592757757,23.094422825729747,55.91487291374446,0.0,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
