X,Y,Z,Roll,Pitch,Yaw,Gripper
-0.0011741638183593306,0.4995107650756836,0.2994129180908203,0.0,89.95596918551551,-0.07827700352797251,0.02
0.3311154842376709,0.39530332386493683,0.29882583618164066,0.0,90.0,-2.5048914336519488,0.02
0.3440313577651978,0.3,0.298238754272461,0.0,90.0,-4.931505863775925,0.02
0.35694723129272465,0.3,0.3117416739463807,0.0,90.0,-7.358120293899901,0.02
0.36986310482025153,0.3,0.3252445936203004,0.0,90.0,-9.784734724023878,0.02
0.3827789783477784,0.3,0.3387475132942201,0.0,90.0,-10.0,0.02
0.4473582029342652,0.3,0.34755377769470225,0.0,90.0,-10.0,0.02
0.4649707317352295,0.3,0.3563600420951844,0.0,90.0,-10.0,0.02
0.4473582029342652,0.3,0.36516630649566656,2.421720409856185,90.0,-10.0,0.02
0.4297456741333009,0.3,0.3739725708961487,4.84344081971237,90.0,-10.0,0.02
0.4121331453323366,0.3,0.38277883529663087,7.265161229568555,90.0,-10.0,0.02
0.39452061653137227,0.3,0.391585099697113,10.567509881945533,90.0,-10.0,0.02
0.37690808773040796,0.3,0.4,14.662421732779748,90.0,-10.0,0.02
0.3405088663101199,0.3,0.4,17.084142142635933,90.0,-10.0,0.02
0.30410964488983183,0.3,0.4,19.50586255249212,90.0,-10.0,0.02
0.26771042346954377,0.3,0.4,21.927582962348303,90.0,-10.0,0.02
0.2313112020492557,0.3,0.4,24.34930337220449,90.0,-10.0,0.02
0.19491198062896764,0.3,0.4,26.771023782060674,90.0,-10.0,0.02
0.17729945182800333,0.3,0.4,29.809184132436137,90.0,-10.0,0.02
0.15968692302703902,0.3,0.4,32.8473444828116,90.0,-10.0,0.02
0.1420743942260747,0.3,0.4,35.88550483318706,90.0,-10.0,0.02
0.1244618654251104,0.3,0.4,38.92366518356253,90.0,-10.0,0.02
0.10684933662414609,0.3,0.4,41.96182553393799,90.0,-10.0,0.02
0.08923680782318177,0.3,0.4,44.99998588431345,90.0,-10.0,0.02
0.07162427902221746,0.3,0.4,48.03814623468892,90.0,-10.0,0.02
0.05401175022125315,0.3,0.4,51.07630658506438,90.0,-10.0,0.02
0.03639922142028884,0.3,0.4,52.08902556349134,90.0,-10.0,0.02
0.01878669261932453,0.3,0.4,53.1017445419183,90.0,-10.0,0.02
0.0011741638183602188,0.3,0.4,57.196656392752516,90.0,-10.0,0.02
-0.016438364982604092,0.3,0.4,61.29156824358673,90.0,-10.0,0.02
-0.0340508937835684,0.3,0.4,64.32972859396219,90.0,-10.0,0.02
-0.051663422584532714,0.3,0.4,67.36788894433765,90.0,-10.0,0.02
-0.06927595138549703,0.3,0.4,70.40604929471311,90.0,-10.0,0.02
-0.08688848018646134,0.3,0.4,73.44420964508858,90.0,-10.0,0.02
-0.10450100898742565,0.3,0.4,76.48236999546404,90.0,-10.0,0.02
-0.12211353778838996,0.3,0.4,78.90409040532023,90.0,-10.0,0.02
-0.13972606658935427,0.3,0.4,81.32581081517642,90.0,-10.0,0.02
-0.15733859539031858,0.3,0.4,83.74753122503262,90.0,-10.0,0.02
-0.1749511241912829,0.3,0.4,86.16925163488881,90.0,-10.0,0.02
-0.1925636529922472,0.3,0.4,88.590972044745,90.0,-10.0,0.02
-0.20313116312026847,0.3,0.4,90.0,90.0,-10.0,0.02
-0.21369867324828973,0.3,0.4,90.0,90.0,-10.0,0.02
-0.224266183376311,0.3,0.4,90.0,90.0,-10.0,0.02
-0.23483369350433225,0.3,0.4,90.0,90.0,-10.0,0.02
-0.2712329149246203,0.3,0.4,90.0,90.0,-10.0,0.02
-0.3076321363449084,0.3,0.4,90.0,90.0,-10.0,0.02
-0.34403135776519644,0.3,0.4,90.0,90.0,-10.0,0.02
-0.36164388656616075,0.3,0.4,90.0,90.0,-10.0,0.02
-0.37925641536712507,0.3,0.4,90.0,90.0,-10.0,0.02
-0.3968689441680894,0.3,0.4,90.0,90.0,-10.0,0.02
