X,Y,Z,Roll,Pitch,Yaw,Gripper,Terminate,BaseDispl,BaseVertRot
-0.0011741638183593306,-0.0004892349243164062,-0.0005870819091796653,-0.044030814484486314,-3.5665369543784777,-0.07827700352797251,-0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,-0.0004892349243164062,-0.0005870819091796653,-0.044030814484486314,-3.5665369543784777,-6.340510141117306,-0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.17260272502899165,-0.0004892349243164062,-0.0005870819091796653,-0.044030814484486314,-3.5665369543784777,-6.340510141117306,-0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.048434436321258545,-0.0005870819091796653,1.3649706169447384,1.8933472209477529,-7.749511382819051,-0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.1397260308265686,-0.05821917951107025,0.005283772945404053,0.7485323839727442,1.8933472209477529,-9.315069667216392,-0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,-0.05821917951107025,-0.0005870819091796653,0.7485323839727442,3.126221979344443,-1.8003923306208947,-0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,-0.048434436321258545,-0.0005870819091796653,-0.044030814484486314,-0.044030814484486314,-1.8003923306208947,-0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,-0.030821919441223145,-0.0005870819091796653,-0.044030814484486314,-0.044030814484486314,-0.07827700352797251,0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,-0.06115460395812988,-0.04403130412101747,-0.044030814484486314,-0.044030814484486314,-0.07827700352797251,0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,-0.0004892349243164062,-0.04403130412101747,-0.044030814484486314,-0.044030814484486314,-0.07827700352797251,0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,-0.0004892349243164062,-0.04403130412101747,-0.044030814484486314,-0.044030814484486314,-22.778866056010017,0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,-0.048434436321258545,-0.049902158975601185,-0.044030814484486314,-0.044030814484486314,-22.778866056010017,0.03,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
