X,Y,Z,Roll,Pitch,Yaw,Gripper
-0.0011741638183593306,0.4995107650756836,0.2994129180908203,0.0,89.95596918551551,-0.07827700352797251,0.02
-0.002348327636718661,0.4990215301513672,0.25068494081497195,1.1007840224905223,90.0,-0.15655400705594502,0.02
-0.3698629975318908,0.4985322952270508,0.20665363669395448,2.2015680449810446,90.0,-0.23483101058391753,0.02
-0.5,0.4911937415599823,0.11800392866134646,3.302352067471567,90.0,-0.4696650568074858,0.02
-0.5,0.4554794579744339,0.023483383655548112,6.956950650819024,90.0,-4.148726721577248,0.02
-0.5,0.4549902230501175,0.0,8.321921267763763,90.0,-4.22700372510522,0.02
-0.3908023357391357,0.4545009881258011,0.0,9.774955221224765,90.0,-4.305280728633193,0.02
-0.2816046714782714,0.4540117532014847,0.0,9.730924406740279,89.86790584899924,-4.22700372510522,0.02
-0.2757338523864745,0.4535225182771683,0.0,9.686893592255792,90.0,-4.148726721577248,0.02
-0.27690801620483385,0.45303328335285187,0.0,9.642862777771306,89.95596918551551,-4.070449718049275,0.02
-0.2780821800231932,0.45254404842853546,0.0,9.59883196328682,89.91193837103103,-3.9921727145213026,0.02
-0.2792563438415525,0.45205481350421906,0.0,9.554801148802333,89.86790755654654,-3.91389571099333,0.02
-0.28043050765991184,0.45156557857990265,0.0,9.510770334317847,89.82387674206205,-3.8356187074653576,0.02
-0.2816046714782712,0.45107634365558624,0.0,9.46673951983336,89.77984592757757,-3.91389571099333,0.02
-0.2827788352966305,0.45058710873126984,0.0,9.422708705348875,89.73581511309308,-3.9921727145213026,0.02
-0.28395299911498983,0.45009787380695343,0.0,9.378677890864388,89.6917842986086,-4.070449718049275,0.02
-0.28512716293334917,0.449608638882637,0.0,9.334647076379902,89.64775348412411,-4.148726721577248,0.02
-0.2863013267517085,0.4491194039583206,0.0,9.290616261895416,89.60372266963962,-4.22700372510522,0.02
-0.2874754905700678,0.4486301690340042,0.0,9.24658544741093,89.55969185515514,-4.305280728633193,0.02
-0.28864965438842716,0.4481409341096878,0.0,9.202554632926443,89.51566104067065,-4.383557732161165,0.02
-0.2898238182067865,0.4476516991853714,0.0,9.158523818441957,89.47163022618616,-4.461834735689138,0.02
-0.2909979820251458,0.447162464261055,0.0,9.11449300395747,89.42759941170168,-4.54011173921711,0.02
-0.29217214584350515,0.4466732293367386,0.0,9.070462189472984,89.38356859721719,-4.618388742745083,0.02
-0.2933463096618645,0.4461839944124222,0.0,9.026431374988498,89.3395377827327,-4.696665746273055,0.02
-0.2945204734802238,0.4456947594881058,0.0,8.982400560504011,89.29550696824822,-4.774942749801028,0.02
-0.29569463729858314,0.44520552456378937,0.0,8.938369746019525,89.25147615376373,-4.853219753329,0.02
-0.29686880111694247,0.44471628963947296,0.0,8.894338931535039,89.20744533927925,-4.931496756856973,0.02
-0.2980429649353018,0.44422705471515656,0.0,8.850308117050552,89.16341452479476,-5.009773760384945,0.02
-0.29921712875366113,0.44373781979084015,0.0,8.806277302566066,89.11938371031027,-5.088050763912918,0.02
-0.5,0.44324858486652374,0.0,8.76224648808158,89.07535289582579,-5.16632776744089,0.02
-0.5,0.44275934994220734,0.0,8.718215673597093,89.0313220813413,-5.244604770968863,0.02
-0.5,0.44227011501789093,0.0,8.674184859112607,88.98729126685681,-5.322881774496835,0.02
-0.5,0.4417808800935745,0.0,8.63015404462812,88.94326045237233,-5.401158778024808,0.02
-0.5,0.4412916451692581,0.0,8.586123230143635,88.89922963788784,-5.47943578155278,0.02
-0.47769081592559814,0.4408024102449417,0.0,9.686907252634157,88.85519882340336,-5.557712785080753,0.02
-0.5,0.4403131753206253,0.0,10.78769127512468,90.0,-5.635989788608725,0.02
-0.5,0.4398239403963089,0.0,11.888475297615201,90.0,-5.714266792136698,0.02
-0.5,0.4295499622821808,0.0,12.989259320105724,90.0,-5.79254379566467,0.02
-0.5,0.4192759841680527,0.0,14.090043342596246,90.0,-5.870820799192643,0.02
-0.4941291809082031,0.41878674924373627,0.0,15.543077296057248,89.95596918551551,-5.949097802720615,0.02
-0.3849315166473388,0.430039182305336,0.0,16.55579627448421,90.0,-4.148708507739357,0.02
-0.38610568046569815,0.4295499473810196,0.0,16.511765459999722,89.95596918551551,-4.22698551126733,0.02
-0.27690801620483385,0.4290607124567032,0.0,16.467734645515236,89.91193837103103,-4.305262514795302,0.02
-0.16771035194396955,0.4285714775323868,0.0,16.42370383103075,89.86790755654654,-4.383539518323275,0.02
-0.05851268768310525,0.4280822426080704,0.0,16.379673016546263,89.82387674206205,-4.305262514795302,0.02
0.050684976577759056,0.42759300768375397,0.0,16.335642202061777,89.77984592757757,-4.383539518323275,0.02
