X,Y,Z,Roll,Pitch,Yaw,Gripper,Terminate,BaseDispl,BaseVertRot
-0.08101762533187862,0.4888453960418701,0.39941291809082036,44.955969185515514,44.955969185515514,70.08806183132818,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.08101762533187862,0.48297456204891204,0.401761245727539,45.13209415100075,45.13209415100075,80.42074316914696,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.08101762533187862,0.49178082048892974,0.39941291809082036,44.955969185515514,41.521526382137786,82.35811987648687,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.49178082048892974,0.39941291809082036,44.955969185515514,41.521526382137786,82.35811987648687,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0716242790222168,0.5162426561117173,0.39941291809082036,44.955969185515514,42.84246618459803,64.27592962230624,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0716242790222168,0.5162426561117173,0.39941291809082036,44.163405987058276,44.51565591802876,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.1326810121536255,0.5064579278230668,0.39471624493598934,43.370841081053754,44.51565591802876,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0716242790222168,0.5064579278230668,0.40763210058212285,43.370841081053754,46.541095582429975,64.49119138200817,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0716242790222168,0.5103718221187592,0.34774951338768,43.370841081053754,44.33953095254352,64.49119138200817,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.4996086090803146,0.39941291809082036,42.31408958059502,46.98140884991673,64.49119138200817,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.1326810121536255,0.4996086090803146,0.39941291809082036,42.31408958059502,44.955969185515514,64.49119138200817,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.1326810121536255,0.4996086090803146,0.39941291809082036,44.955969185515514,44.955969185515514,64.49119138200817,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.4996086090803146,0.39941291809082036,44.955969185515514,44.955969185515514,64.49119138200817,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.5495107650756836,0.39941291809082036,44.955969185515514,44.955969185515514,64.49119138200817,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.4986301392316818,0.39941291809082036,44.955969185515514,44.955969185515514,64.49119138200817,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.5162426561117173,0.39941291809082036,44.955969185515514,44.955969185515514,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.027005875110626243,0.5162426561117173,0.39941291809082036,44.163405987058276,44.955969185515514,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.027005875110626243,0.5485322952270508,0.39941291809082036,44.86790584899924,44.955969185515514,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.027005875110626243,0.5495107650756836,0.39941291809082036,44.86790584899924,46.453033953461,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.027005875110626243,0.5495107650756836,0.39941291809082036,44.86790584899924,46.36497061694474,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.5495107650756836,0.39941291809082036,44.86790584899924,44.86790584899924,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.08101762533187862,0.5495107650756836,0.39941291809082036,44.86790584899924,45.57240741848751,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.08101762533187862,0.5201565504074097,0.39941291809082036,44.86790584899924,46.01271897842696,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0716242790222168,0.5201565504074097,0.39941291809082036,44.86790584899924,45.13209415100075,65.35224885582716,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.027005875110626243,0.5103718221187592,0.39941291809082036,44.86790584899924,45.13209415100075,65.35224885582716,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.18669276237487797,0.5103718221187592,0.39941291809082036,44.07534265054201,45.13209415100075,65.35224885582716,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.18669276237487797,0.4996086090803146,0.39941291809082036,43.370841081053754,52.00097975775621,65.35224885582716,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0716242790222168,0.4996086090803146,0.39941291809082036,43.370841081053754,46.541095582429975,71.37964491155327,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0716242790222168,0.4702544093132019,0.39941291809082036,43.370841081053754,46.541095582429975,65.35224885582716,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0716242790222168,0.5162426561117173,0.39941291809082036,44.955969185515514,44.955969185515514,65.56751478953358,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
